Stock,return,adjusted_price,close_price,period_ending,fiscal_period,fiscal_year,current_ratio,quick_ratio,cash_ratio,days_of_sales_outstanding,days_of_inventory_outstanding,operating_cycle,days_of_payables_outstanding,cash_conversion_cycle,gross_profit_margin,operating_profit_margin,pretax_profit_margin,net_profit_margin,effective_tax_rate,return_on_assets,return_on_equity,return_on_capital_employed,net_income_per_ebt,ebt_per_ebit,ebit_per_revenue,debt_ratio,debt_equity_ratio,long_term_debt_to_capitalization,total_debt_to_capitalization,cash_flow_to_debt_ratio,company_equity_multiplier,receivables_turnover,payables_turnover,inventory_turnover,fixed_asset_turnover,asset_turnover,operating_cash_flow_per_share,free_cash_flow_per_share,cash_per_share,payout_ratio,operating_cash_flow_sales_ratio,free_cash_flow_operating_cash_flow_ratio,cash_flow_coverage_ratios,short_term_coverage_ratios,capital_expenditure_coverage_ratio,dividend_paid_and_capex_coverage_ratio,dividend_payout_ratio,price_book_value_ratio,price_to_book_ratio,price_to_sales_ratio,price_earnings_ratio,price_to_free_cash_flows_ratio,price_to_operating_cash_flows_ratio,price_cash_flow_ratio,price_earnings_to_growth_ratio,price_sales_ratio,dividend_yield,enterprise_value_multiple,price_fair_value,interest_coverage
HWM,0.36335954707608437,53.72999954223633,53.72999954223633,2023-12-31,FY,2023,1.858744394618834,0.8693946188340808,0.3419282511210762,38.03915662650602,134.97276346113554,173.01192008764158,75.09532788602556,97.91659220161604,0.2811746987951807,0.1811746987951807,0.1468373493975903,0.1152108433734939,0.2153846153846154,0.0733601841196777,0.1894971513500123,0.1391716797778806,0.7846153846153846,0.8104738154613467,0.1811746987951807,0.3677598772535481,0.9499628436958136,0.4643757463181637,0.4871697154471545,0.234941329856584,2.5831062670299727,9.595375722543352,4.860488798370672,2.7042492917847025,2.7035830618892507,0.6367472190257001,2.185973110822718,1.6546433535861194,1.4799595977823063,0.0954248366013071,0.1356927710843373,0.7569367369589345,0.234941329856584,4.37378640776699,4.114155251141552,3.085616438356164,0.0954248366013071,5.525594541907356,5.525594541907356,3.3594616213373496,29.15924858258824,32.7079547883871,24.75785257012209,24.75785257012209,0.4473747727739565,3.3594616213373496,0.0032725410029354,17.427867007290104,5.525594541907356,5.518348623853211
HWM,1.035548179385484,109.37000274658205,109.37000274658205,2024-12-31,FY,2024,2.170432537120723,0.9825693996126532,0.3641058747579083,33.847240915208616,131.19749951162336,165.044740426832,67.59523344403203,97.44950698279996,0.3110363391655451,0.2197846567967698,0.1861372812920592,0.1554508748317631,0.1648590021691974,0.1098013119117786,0.2536231884057971,0.182051282051282,0.8351409978308026,0.8469075321494183,0.2197846567967698,0.0005703964255157,0.0013175230566534,,0.0013157894736842,216.3333333333333,2.30983750548968,10.783744557329465,5.399789029535865,2.7820652173913043,3.1139983235540654,0.7063409069303166,3.189189189189189,2.4004914004914006,1.3857493857493857,0.0943722943722943,0.1746971736204576,0.7526964560862865,216.3333333333333,216.3333333333333,4.043613707165109,3.01860465116279,0.0943722943722943,9.774613526570048,9.774613526570048,5.991061911170928,38.539904761904765,45.56150460593654,34.29398305084746,34.29398305084746,0.7201901394901397,5.991061911170928,0.0024486903887105,23.86296959826276,9.774613526570048,8.972527472527473
IBKR,0.3036769625090139,79.41999816894531,79.41999816894531,2021-12-31,FY,2021,1.1421591223379737,-0.4847538489905043,0.028222089056882,7805.905125408942,,7805.905125408943,,7805.905125408943,1.0,0.6630316248636859,0.6495819701926572,0.1119592875318066,0.0844991606043648,0.0028270108032198,0.1286012526096033,0.0822622107969151,0.1723559037493005,0.9797149122807016,0.6630316248636859,0.1082708423207188,4.925260960334029,0.830909347641909,0.8312310619406666,0.499830451000339,45.4901878914405,0.0467594717250522,,,14.790322580645162,0.0252503464923955,62.61178742083315,61.79409616720287,67.54979304340564,0.1233766233766233,2.143220647037441,0.9869402985074628,0.499830451000339,218.3703703703704,76.57142857142857,51.2695652173913,0.1233766233766233,3.1226674606430063,3.1226674606430063,2.7185709081206832,24.281781065714284,1.2852360488468808,1.2684512497014926,1.2684512497014926,0.713825853016179,2.7185709081206832,0.0050810368087384,7.929212331875589,3.1226674606430063,8.142857142857142
IBKR,-0.08902039609450305,72.3499984741211,72.3499984741211,2022-12-31,FY,2022,1.0865187098960207,1.1377459181296457,0.0363821181254103,4906.236185664667,,4906.236185664668,,4906.236185664668,1.0,0.6624565835175245,0.630880959898958,0.1199873697505525,0.078078078078078,0.0033002440443622,0.1334269662921348,0.1013477609777305,0.1901901901901901,0.9523355576739752,0.6624565835175245,0.0777989109194653,3.145365168539326,0.7583983712249746,0.7587667287819753,0.4429560169680732,40.42942415730337,0.0743951139299976,,,14.93867924528302,0.0275049286539346,39.49830149340211,38.81146106924769,-25.811264055542257,0.1052631578947368,1.2529207451847173,0.9826108870967742,0.4429560169680732,220.44444444444449,57.5072463768116,36.40366972477064,0.1052631578947368,2.552065364325842,2.552065364325842,2.2950054176191976,19.12705830947368,1.8641400763272635,1.8317243340725808,1.8317243340725808,1.226381973960372,2.2950054176191976,0.0055033636742038,3.99696317425,2.552065364325842,2.06090373280943
IBKR,0.16862480767018323,84.55000305175781,84.55000305175781,2023-12-31,FY,2023,1.1139803143479614,1.1139803143479614,0.0365021008403361,3839.106334841629,,3839.106334841629,40888.79518072289,-37049.68884588126,0.7934389140271493,0.8090497737556561,0.6943438914027149,0.1357466063348416,0.0837406321277289,0.0046720603007249,0.1674107142857142,0.139649314640528,0.1955034213098729,0.8582214765100671,0.8090497737556561,0.0884888220957305,3.1707589285714284,0.7599624941397093,0.7602354830077602,0.3998592045054558,35.832310267857146,0.0950742095074209,0.008926650892665,,21.99004975124378,0.0344175108820071,43.290600061639566,42.82377800991854,35.75475836957158,0.07,1.0280542986425338,0.9892165492957746,0.3998592045054558,267.29411764705884,92.73469387755102,49.934065934065934,0.07,2.427902523716518,2.427902523716518,1.9686883812217195,14.502671075000002,1.9358404104560625,1.914965370818662,1.914965370818662,0.2825778178530928,1.9686883812217195,0.0048266970710428,2.442372008534212,2.427902523716518,1.0407450523864958
IBKR,1.0895327237397694,176.6699981689453,176.6699981689453,2024-12-31,FY,2024,259.5,259.5,259.5,,,,,,1.0,0.8063645130183221,0.712632594021215,0.1456123432979749,0.0779431664411366,0.0050160113740549,0.1764018691588785,0.0277799925583373,0.2043301759133964,0.883759866060751,0.8063645130183221,9.301213143942916e-05,0.0032710280373831,,0.0032603632976245,623.1428571428571,35.16775700934579,,,,,0.03444770725096,80.69394648054471,80.24071363121566,33.60397840025435,0.1218543046357615,1.6825458052073288,0.9943833104080696,623.1428571428571,623.1428571428571,178.0408163265306,61.87234042553192,0.1218543046357615,4.462659391899533,4.462659391899533,3.683738128703953,25.298254566,2.201750109202305,2.1893835622799176,2.1893835622799176,1.1484604453771423,3.683738128703953,0.0048167079795113,-13.46189756289565,4.462659391899533,-0.9976139346218086
IBM,0.16173774164433058,133.66000366210938,133.66000366210938,2021-12-31,FY,2021,0.8786400547309557,0.829590410184717,0.1978048127546922,45.982197346166586,23.27024937173787,69.25244671790446,55.81190798376184,13.44053873414262,0.5490052483827658,,0.0843402904918833,0.1001203117643981,0.0256357246227,0.0434996704570419,0.3037934500820062,,1.1870994418027705,,,0.4177241081506958,2.917305962647479,0.7038296405402864,0.744722518604557,0.2320638375045339,6.9838103804031535,7.937854671280276,6.539823008849558,15.685263796240145,6.432368775235531,0.4344739812577177,14.28139710157796,11.624003658403751,8.091601202441403,1.0221177290142809,0.2231172952520444,0.8139262269459207,0.2320638375045339,1.895422900311065,5.374212515749685,1.551030303030303,1.0221177290142809,6.336073564989154,6.336073564989154,2.0881610861512443,20.85651801669453,11.498619918565533,9.35902832540325,9.35902832540325,10.07530254960318,2.0881610861512443,0.0490071127019443,13.558556406790233,6.336073564989154,
IBM,0.054092439992867204,140.88999938964844,140.88999938964844,2022-12-31,FY,2022,0.924234248531979,0.8749722266306935,0.2503094746865577,42.24062448372708,20.346239494289204,62.58686397801628,53.107355793405645,9.479508184610635,0.5400132165868164,,0.0190979679497769,0.027094002973732,-0.5415224913494809,0.0128887247235604,0.0747356908494349,,1.4186851211072664,,,0.4244870051790668,2.461401749908859,0.677924060293837,0.7110997011467014,0.1931942310184585,5.798532628508932,8.64097073518915,6.872870896075043,17.939432989690722,7.370920603994155,0.4757039679982396,11.5602237416774,9.499656788201602,9.680233354554588,3.626829268292683,0.1723938542871303,0.8217537134643028,0.1931942310184585,2.1922268907563027,5.610215053763441,1.3364497950819672,3.626829268292683,5.795495704023878,5.795495704023878,2.101046716158929,77.54655959091463,14.831062125842564,12.187480376530903,12.187480376530903,-1.0829486862260629,2.101046716158929,0.0467696992287663,24.15714493017842,5.795495704023878,
IBM,0.14628434026287485,161.5,161.5,2023-12-31,FY,2023,0.9644217806693628,0.9303968114412988,0.3829787234042553,45.54534432589719,15.3760885341074,60.92143286000459,54.723512336719885,6.197920523284715,0.5544778532169414,,0.1404784998383446,0.1212738441642418,0.1353279631760644,0.0554713437493067,0.3329339191408157,,0.8632911392405064,,,0.4431718191968412,2.6598766253938666,0.6883402489626556,0.7267667458893147,0.2324351380662384,6.00190831225314,8.013991449669646,6.669893514036786,23.738156761412576,7.093223254213966,0.4574056683993759,15.288457241450534,13.302088164785149,14.750710916828412,0.8051186350306585,0.2252020691884901,0.8700739358265738,0.2324351380662384,2.16791160908808,7.696685082872928,1.7746496815286623,0.8051186350306585,6.613786343249901,6.613786343249901,2.40912459864937,19.86516231304319,12.295062096563816,10.697613069589403,10.697613069589403,0.0564034249761912,2.40912459864937,0.0405291747604815,13.332569772847616,6.613786343249901,
IBM,0.36117648192603524,219.8300018310547,219.8300018310547,2024-12-31,FY,2024,1.0404320801400035,1.001538832900851,0.4208255385915153,39.575159753318566,17.295970884493787,56.87113063781236,54.10190427174472,2.7692263660676346,0.566522716045448,0.0958519911398658,0.0923780536388698,0.0959794750848565,-0.0376056580990167,0.0439074175323491,0.2205661551983008,0.0578181923043649,1.0389856822494394,0.9637572734829593,0.0958519911398658,0.4257043921997449,2.138499285897389,0.6462411421020585,0.6813763812235277,0.2302383724912665,5.023437213901198,9.222957084068195,6.746527777777778,21.103180760279287,7.027998656064509,0.4574667395662475,14.585593404209156,12.757648079843785,15.828813191581688,1.0205877469699485,0.2142527050499577,0.8746746002231313,0.2302383724912665,2.641972882688151,7.979228486646883,1.7166751787538304,1.0205877469699485,7.420781997290073,7.420781997290073,3.2291570761557216,33.644246056782336,17.231232482993196,15.071721383413909,15.071721383413909,-1.6287773238077567,3.2291570761557216,0.0303346891842211,20.293059625492774,7.420781997290073,3.5134345794392523
IBN,0.8858824337230009,16.030000686645508,16.030000686645508,2021-03-31,FY,2020,43.66058731753052,114.0268441469212,59.431921154014994,,,,,,1.0,0.1703751624466968,0.2193200406581237,0.1549100346746756,0.2176232589643669,0.0116813925656087,0.1166610207027841,0.0128678823743023,0.7063195602637588,1.2872770743607629,0.1703751624466968,0.0914339946930391,0.913143110970096,0.4633477727526299,0.4772999498751921,0.9591060288141884,9.986910383120488,,,,10.979233546052182,0.0754075911876247,204.668327244618,202.1648289364277,160.76549708302304,,1.1629451911606752,0.9877680228206585,0.9591060288141884,,81.75293211704775,81.75293211704775,,2.4908778294048703,2.4908778294048703,3.3075483876190743,21.351414674751123,2.8793336757060044,2.8441137318930583,2.8441137318930583,0.2539875111108948,3.3075483876190743,,,2.4908778294048703,0.4739829096213726
IBN,0.18153460528772228,18.940000534057617,18.940000534057617,2022-03-31,FY,2021,29.32790872733827,393.5693874385718,66.53269007420413,,,,,,1.0,0.2215683608226028,0.3007287553069034,0.215778736122348,0.241670833845301,0.0143270343806087,0.1379277811580605,0.0147345872474999,0.7175194666773347,1.3572730068065986,0.2215683608226028,0.0922054281416729,0.887670803074432,0.342328521551043,0.4702466137785734,0.3595944695966676,9.627099195402382,,,,10.972668666275045,0.0663968778299136,83.81070274314214,81.12817724374965,116.42168859293862,0.0551663960185576,0.4993692943134228,0.9679930437093012,0.3595944695966676,,31.24320822378856,17.90686778194341,0.0551663960185576,2.7814211824681987,2.7814211824681987,4.3513463519661695,20.165779215144376,9.001804611063962,8.713684244340227,8.713684244340227,0.6142113311785872,4.3513463519661695,0.0027356441538905,,2.7814211824681987,0.6263278666940999
IBN,0.13938750344284456,21.57999992370605,21.57999992370605,2023-03-31,FY,2022,22.9076178094148,87.72687533447377,40.86730461752823,,,,,,1.0,0.2540857656566231,0.3483953784634853,0.2509421455650851,0.2495715245557325,0.017379017564803,0.1586806055819686,0.0176267809637702,0.7202797771652585,1.371172358133254,0.2540857656566231,0.0965344534476935,0.8814160797919606,0.4474624885223708,0.4684854611689212,-0.0199469157732066,9.130585488522494,,,,12.36533959339958,0.0692550768053253,-5.413486033025236,-8.955793843264871,109.79829219694436,0.1022264894013865,-0.0278039488360745,1.6543487484089945,-0.0199469157732066,,-1.5282370485638332,-0.6341213906958727,0.1022264894013865,2.8490697344113785,2.8490697344113785,4.505602114358079,17.954744525723733,-97.9533490110124,-162.04900033883777,-162.04900033883777,0.5139456911276336,4.505602114358079,0.0056935641303571,,2.8490697344113785,0.681850327016055
IBN,0.20296567081796374,25.959999084472656,25.959999084472656,2024-03-31,FY,2023,0.2346331849402435,0.2346331849402435,0.2429459530566997,,,,-15.260040407157272,15.260040407157272,1.6530463304556036,0.7466107763530396,0.4307607660572222,0.3099412916437576,0.2508224510280716,0.0187204710640905,0.1727793822135588,0.067411142996544,0.7195207086306117,0.5769549271192601,0.7466107763530396,0.0850225662183619,0.7847103000307781,0.4176517070886202,0.4396849729713811,0.7825148826966101,9.229435606723754,,-23.91867847406272,,10.784483168225124,0.0604000550065706,224.57346103555847,219.3211697379252,506.8350669133685,0.1265037317167436,1.1015126298095026,0.9766121460950288,0.7825148826966101,9.093648446646942,42.75723647253709,16.953978362820934,0.1265037317167436,3.006754749571669,3.006754749571669,5.393684355152847,17.40227746534745,5.013879879055961,4.896615988947525,4.896615988947525,0.5933532986440171,5.393684355152847,0.0072693779287593,12.522625110083924,3.006754749571669,1.4385487794585414
ICE,0.1863128041144863,136.77000427246094,136.77000427246094,2021-12-31,FY,2021,1.0057948908487655,0.0477736277059663,0.0039566915019131,48.09336823734729,12926.365060240963,12974.45842847831,61.83012048192771,12912.628307996383,0.5473385689354275,0.6787739965095986,0.6215095986038395,0.4426265270506108,0.2858897858897858,0.0209713594691527,0.178695671319741,0.1552218702451921,0.7121797121797122,0.9156355455568054,0.6787739965095986,0.0732292172690721,0.6239816812717425,0.3531305189996012,0.3842295073076819,0.2203952011291461,8.520938834823198,7.589403973509934,5.903271692745377,0.0282368630546162,5.396115361977634,0.0473793552521421,5.556939501779359,4.752669039145908,1.0800711743772242,0.1840808279940857,0.3406413612565445,0.8552673711175152,0.2203952011291461,2.0532544378698225,6.90929203539823,2.604670558798999,0.1840808279940857,3.384769915011669,3.384769915011669,8.384024869109947,18.941532774765896,28.77751403968551,24.612468780019213,24.612468780019213,0.2092956536920196,8.384024869109947,0.0097183702176056,15.534743171276412,3.384769915011669,14.71158392434988
ICE,-0.2499086558956302,102.58999633789062,102.58999633789062,2022-12-31,FY,2022,1.0521280946028384,0.0229669305696147,0.0120599848496021,44.28030303030303,12637.61050969779,12681.890812728094,71.28777627424448,12610.60303645385,0.5398505603985057,0.2612079701120797,0.1876297218762972,0.1500622665006226,0.1714601769911504,0.0074406446500427,0.0636836078569541,0.0557265260034981,0.7997787610619469,0.7183154549066348,0.2612079701120797,0.0945569060091181,0.8093015062098123,0.4438075641779345,0.4473005209094007,0.1934044405746626,8.558883114595261,8.242942686056459,5.120092378752887,0.0288820421961816,5.453310696095077,0.049583714970824,6.35778175313059,5.495527728085867,7.898032200357782,0.5899031811894883,0.3688252386882524,0.8643781654473832,0.1934044405746626,888.5,7.373443983402489,2.662172284644195,0.5899031811894883,2.5256676649343786,2.5256676649343786,5.951412411789124,39.65961964038728,18.66790690104167,16.13613111986494,16.13613111986494,-0.6184502241978319,5.951412411789124,0.0148741512535526,15.391382469290027,2.5256676649343786,4.086038961038961
ICE,0.23257628874228856,126.4499969482422,126.4499969482422,2023-12-31,FY,2023,1.0041003946777587,1.0041003946777587,0.0106232127242218,50.34736948399475,,50.34736948399475,86.26178133836004,-35.91441185436529,0.5714429970715945,0.3730182772897102,0.2922346763606988,0.2391194587498737,0.1575673807878369,0.0174010170189,0.0920791694210055,0.0717866998328734,0.8182446440912232,0.7834325933946941,0.3730182772897102,0.16836659710179,0.890928179803243,0.4454674831809557,0.4711591848485472,0.1545914804469274,5.291596998094645,7.249633967789165,4.231306081754735,,5.149765990639626,0.0727712295346991,6.280141843971631,5.413120567375887,2.00177304964539,0.4032939189189189,0.357669393113198,0.8619424054206662,0.1545914804469274,1.812691914022518,7.2433537832310835,2.452908587257617,0.4032939189189189,2.816600692149162,2.816600692149162,7.3144016964556196,30.58890202702703,23.72568621028497,20.45017504234896,20.45017504234896,0.4920823369565217,7.3144016964556196,0.0131843215085845,19.29075163398693,2.816600692149162,4.571782178217822
ICE,0.17841042390715017,149.00999450683594,149.00999450683594,2024-12-31,FY,2024,0.9948857101381304,0.9948857101381304,0.0094245865576809,97.10781396139784,,97.10781396139784,73.22294330979194,23.88487065160589,0.554544681574696,0.3663804098290961,0.3084771703086472,0.2341637615848992,0.2276736493936053,0.0197521301316808,0.0993506493506493,0.0863959899749373,0.75909592061742,0.8419586911116268,0.3663804098290961,0.1484852396936053,0.7468614718614719,0.3893735130848533,0.4275447617867542,0.2226247403757909,5.02987012987013,3.758708852668584,4.984776403425309,,5.462610311193683,0.0843517801302464,8.043630017452006,7.335078534031414,2.387434554973822,0.3772694262890341,0.3918884448601309,0.9119114775439358,0.2226247403757909,1.5226296663363066,11.352216748768472,3.1896193771626296,0.3772694262890341,3.080185064935065,3.080185064935065,7.259818892951279,31.00316993464052,20.31471092077088,18.5252180516381,18.5252180516381,2.134644487303119,7.259818892951279,0.0121687371673405,17.323741563786008,3.080185064935065,4.735164835164835
ICLR,0.5883681351588476,309.70001220703125,309.70001220703125,2021-12-31,FY,2021,1.1864754933263733,1.1864754929229746,0.303441757495249,138.04976658627731,9.187909617148616e-08,138.0497666781564,8.33931428490877,129.71045239324764,0.2751800549771148,0.111018120261435,0.0358851019901014,0.0279492543642144,0.2101586333129957,0.0088102724492712,0.0189894985971559,0.0408146468579977,0.778853976001627,0.3232364401918908,0.111018120261435,0.3218362014575182,0.6936798074385381,0.4001462226062202,0.4095696272648105,0.1481723329750285,2.1553815397305534,2.643974046648496,43.768586664316246,3972612000.0,10.252832666438444,0.3152238816271153,12.354935210580402,10.9579788677683,11.234136648049224,,0.1512804821754969,0.8869313097153443,0.1481723329750285,15.034306436990027,8.844181333333333,8.844181333333333,,2.5764807655104045,2.5764807655104045,3.792133631719015,135.6792414675066,28.26251115622689,25.06690603563684,25.06690603563684,-2.128235483368121,3.792133631719015,,34.65864417570855,2.5764807655104045,3.335494975962461
ICLR,-0.3727801345059493,194.25,194.25,2022-12-31,FY,2022,1.200128149807422,1.19750308574181,0.1073247203877498,132.08800271682617,0.4664327864166114,132.5544355032428,5.361962857186797,127.192472646056,0.2860393474760204,0.1027254034355088,0.0733526270360372,0.065273066089199,0.1046242764387136,0.0294033067140374,0.0594617792522749,0.0548640718244359,0.8898531480969479,0.7140651151795,0.1027254034355088,0.2784843515478772,0.5631739041462054,0.3511519431930976,0.3602759121377522,0.1177047413500393,2.022282045709072,2.763309252108966,68.07208660738478,782.5350417669546,15.35526190513972,0.4504661489910143,6.9091005873499,5.165497559740726,3.562771180802901,,0.072766685448833,0.7476367574092648,0.1177047413500393,10.214233907524932,3.96254220596511,3.96254220596511,,1.863699943151082,1.863699943151082,2.045842070140928,31.34282166774852,37.60528347045624,28.115092195308133,28.115092195308133,0.182300085210374,2.045842070140928,,14.39819597680396,1.863699943151082,3.461600741737075
ICLR,0.44561131304295337,280.8099975585937,280.8099975585937,2023-12-31,FY,2023,1.2073401547560738,1.2073401547560738,0.1338126166120707,130.32325715600254,,130.32325715600254,8.396606333378147,121.9266508226244,0.2955880512934695,0.1177501571394511,0.0769031360896611,0.0754090798031963,0.0188144449586607,0.0360411970361385,0.0662646932178505,0.0675045740139527,0.9805722319994492,0.6531043181418854,0.1177501571394511,0.2318043412121687,0.4261912705504308,0.2840064552010811,0.2988317761796036,0.2948023067680567,1.8385819192244608,2.800728035542262,43.46994315418288,,16.191227814809867,0.4779424060099837,14.141307695604723,12.427679276704888,4.6290816988414125,,0.1429805216044578,0.8788210782350454,0.2948023067680567,10.5404176123468,8.252260256446707,8.252260256446707,,2.515009908392648,2.515009908392648,2.8620759212497364,37.95399610655932,22.777382140091245,20.01724353172665,20.01724353172665,1.8675775861957769,2.8620759212497364,,17.615451590411954,2.515009908392648,2.839782713937374
ICLR,-0.2531960808478367,209.7100067138672,209.7100067138672,2024-12-31,FY,2024,1.2625108800367328,1.2625108800367328,0.1926705206611629,118.48036497907916,,118.48036497907916,10.80422214767064,107.67614283140853,0.2941864665188769,0.1325591583313038,0.1049526690134886,0.095569302650281,0.0894056954568883,0.0468947209444332,0.0831118432334183,0.0779625590642663,0.9105943045431116,0.7917421197800716,0.1325591583313038,0.2112995045882496,0.3744875957668377,0.262891371787708,0.2724561479639313,0.3607862050980793,1.7723070221891235,3.0806792337654465,33.78308914896692,,15.611635476105649,0.4906881147394801,15.59904078869132,13.56152419916481,6.53209196529835,,0.1553613061118741,0.8693819307784856,0.3607862050980793,43.23136885961965,7.655908604069975,7.655908604069975,,1.81638792973096,1.81638792973096,2.088642497065648,21.85474246588012,15.46360106137001,13.443775347522095,13.443775347522095,0.7618522373619893,2.088642497065648,,12.743528010754138,1.81638792973096,4.627490652807109
IDXX,0.317262545070923,658.4600219726562,658.4600219726562,2021-12-31,FY,2021,1.2515469912085062,0.8992193342142725,0.1891801634146565,48.31128085191083,74.05828219933511,122.36956305124592,31.97089133044932,90.3986717207966,0.5876268909235669,0.289867386544586,0.2807318620621019,0.2316521322651273,0.1748288934630545,0.3056146738700059,1.079498023165486,0.5568921095777786,0.8251722143811472,0.9684837794572696,0.289867386544586,0.379000436155708,1.3387126227550463,0.5290790248683283,0.5724143315983895,0.8179551608150256,3.532219214135816,7.555171247039363,11.416635095574309,4.928550719250641,5.471397917528124,1.3192828008171662,8.867910798122066,7.46475352112676,1.695469483568075,,0.2349802199442675,0.841771381226292,0.8179551608150256,5.087988902057968,6.319969217642975,6.319969217642975,,81.30643833551694,81.30643833551694,17.447748308121017,75.31874685337219,88.20920853400251,74.25198730454532,74.25198730454532,2.675384653854158,17.447748308121017,,54.69981382073322,81.30643833551694,31.72969292571662
IDXX,-0.3804331655050435,407.9599914550781,407.9599914550781,2022-12-31,FY,2022,0.8913046820569298,0.5936658189047931,0.0910711496897159,53.21127251194123,98.5009347124622,151.7122072244034,29.51656510044857,122.19564212395484,0.5952317032753605,0.2669077879051734,0.2553873639721036,0.2016702283474949,0.2103359179136064,0.2472322896206992,1.1155704351797249,0.5948296515729714,0.7896640820863935,0.9568374380399772,0.2669077879051734,0.4908934692265265,2.2150271792251828,0.5328633345713838,0.6889606388207895,0.4026968878697152,4.512235990255234,6.859448811679701,12.365937525516916,3.705548592665494,5.184694075513415,1.2259235864735425,6.493237506427658,4.713368331679083,1.345873742869785,,0.1612508924000185,0.7258887923032723,0.4026968878697152,0.8302736160934093,3.6481543691799136,3.6481543691799136,,56.04200020698593,56.04200020698593,10.131142438327885,50.23618270948285,86.55381274959025,62.82844260604364,62.82844260604364,-7.081681240014184,10.131142438327885,,34.84437333543611,56.04200020698593,23.168226226381048
IDXX,0.3425091036205551,547.6900024414062,547.6900024414062,2023-12-31,FY,2023,1.5713926900090065,1.171746639945268,0.4770463256150248,52.794373486903545,94.36066222383263,147.15503571073617,27.45422278843468,119.70081292230152,0.5981966990562293,0.2996837162345433,0.2898633224736837,0.2308256893765093,0.2036740371060031,0.259221301103553,0.5692320128256081,0.4752809115318201,0.7963259628939968,0.9672308062505012,0.2996837162345433,0.3274164282920619,0.7189837861141236,0.2955675987573389,0.4182609469164534,0.8493066492528714,2.1959306986049456,6.91361552174767,13.294858237755664,3.86813732966588,4.47726605648203,1.1230175540848333,10.913129318854889,9.304396503984783,5.464714805094744,,0.2476158530306179,0.8525873956161543,0.8493066492528714,2.789287285728791,6.783680433432362,6.783680433432362,,31.05749516682048,31.05749516682048,12.593929312941194,54.56034528461307,59.65459444492605,50.8607553143374,50.8607553143374,2.1611219693222345,12.593929312941194,,38.36786332858381,31.05749516682048,26.385320218368967
IDXX,-0.24512041374054927,413.4400024414063,413.4400024414063,2024-12-31,FY,2024,1.3108680832574846,0.95327722405133,0.2699332157210867,44.35014691453812,91.78665619194813,136.13680310648624,27.451367299781307,108.68543580670492,0.6103719200801333,0.2895024610622593,0.2847542940302306,0.2278039996880054,0.1999980177162108,0.2695862658014728,0.5565472104847137,0.506997668417413,0.8000019822837892,0.9835988716137112,0.2895024610622593,0.0806520714036951,0.1665021221540851,0.0577834555612057,0.1427362359586788,3.497441863091676,2.064449421524177,8.22996146333738,13.29624116766336,3.9766128884431375,4.700023635758491,1.1834132243976896,11.287434389580094,9.818222686625194,3.5024543157076207,,0.2383579336929481,0.8698365233191353,3.497441863091676,5.5367877129932594,7.68264666479218,7.68264666479218,,21.32983669035481,21.32983669035481,8.730655763278241,38.32529619864236,42.109454347904105,36.62834136884675,36.62834136884675,6.286584876454734,8.730655763278241,,26.755209996758385,21.32983669035481,36.158852747957056
IEX,0.18634543646916518,236.32000732421875,236.32000732421875,2021-12-31,FY,2021,3.495833333333333,2.724166666666666,1.7820833333333332,47.05078125,87.77251184834124,134.82329309834125,42.3696682464455,92.45362485189575,0.4428891782407407,0.230396412037037,0.2097077546296296,0.1625434027777778,0.2250776129699896,0.0913934759619295,0.1603225000891869,0.1435590011719102,0.775094860296654,0.9102040816326532,0.230396412037037,0.2420686569592451,0.4246370090257215,0.2980668102368908,0.2980668102368908,0.4749222884986978,1.7542007063608147,7.757575757575758,8.614653243847874,4.158477321814255,8.447296058661777,0.5622712112584397,7.438157894736842,6.481578947368421,11.851315789473684,0.3584779706275033,0.2044632523148148,0.8713957190872104,0.4749222884986978,,7.775790921595599,2.417878528656972,0.3584779706275033,6.407306196710785,6.407306196710785,6.496064814814815,39.96510903426791,36.460251725537965,31.77130727047585,31.77130727047585,2.1676727617499667,6.496064814814815,0.0089697733670669,25.39239417071478,6.407306196710785,15.53658536585366
IEX,-0.03381011021297994,228.3300018310547,228.3300018310547,2022-12-31,FY,2022,2.574135393671817,1.7078734363502577,0.7913907284768212,50.794179578239415,97.93646723646724,148.73064681470666,43.44643874643874,105.2842080682679,0.4484427543291744,0.2361482133316572,0.2355196580659354,0.1844495427260442,0.2171070189484921,0.1064787097008291,0.1931036751883657,0.1512388543364933,0.7831598612223112,0.9973383018365716,0.2361482133316572,0.2703786353163156,0.4903431711249301,0.3257985803016859,0.3290135994348286,0.3740186539622894,1.8135425920442207,7.185862691960253,8.401148875059837,3.726905924824804,8.32740120387333,0.5772782525082095,7.363276089828269,6.464993394980185,5.682959048877146,0.3022661441472142,0.1751783525566485,0.878005023322569,0.3740186539622894,,8.197058823529412,2.271393643031785,0.3022661441472142,5.687026946994374,5.687026946994374,5.432157201671957,29.45064065428523,35.31790151205558,31.00929494079656,31.00929494079656,0.9459417731892704,5.432157201671957,0.0102634828116458,20.16342163112772,5.687026946994374,18.461916461916463
